"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"183",10863,11346,9064,7480,11760,4189,7423,7385,9282,7370,6538,4083,6518,10972,7358,11368,10334,7059,5553,10241,10232,7067,7780,7158,11672,6680,11202,11627,4678,4275,11687,8813,9652,4502,6358,7339,10926,5346,11587,9902,5079,8448,4878,8574,8303,11537,4925,8954,8752,8815,10223,9407,5308,5163,6044,9845,7005,6432,8156,10352,5336,6705,4887,6706,8095,9884,9119,8214,6011,5877,8233,7247,4414,10278,9478,8153,10472,10841,6240,8595,8938,10091,11240,10151,8661,8781,10056,6705,10455,9098,6454,10103,4331,5359,10623,7641,11756,5450,8824,11261,6512,6137,5609,6817,5310,11557,8232,11637,4239,10055,9738,4970,9398,9947,4640,11397,7686,7141,10449,8123,11232,7767,5531,10920,8165,6765,10529,10611,9855,8439,9091,5744,9560,5343,6323,4575,4494,5518,6703,9995,7167,10615,5356,7020,8030,7724,5804,9588,8578,7786,11463,9062,6856,11531,8856,5896,5070,10743,11557,11825,4649,7245,8534,9366,7194,4862,8517,5351,6741,6978,6865,5809,7206,11480,7126,6023,11102,11250,7542,6725,10360,11844,8093,9380,4187,10781,4677,11583,9570,11977,4398,8142,9913,10821,10088,10563,5936,5029,8918,6114,7642,9676,4682,10257,8475,7088,7373,10435,5264,8935,11065,8280,10179,10853,4848,7164,7557,6136,5598,4268,10922,10334,7102,11959,7631,6440,11607,7917,5644,9691,7922,5164,9182,6108,7488,6158,9650,5363,8327,7268,5272,9097,10039,5910,10586,10551,9547,8184,4271,8917
"184",7654,11453,4164,8038,10295,5586,5911,8785,6135,7807,9216,8518,9202,5241,8892,7172,6020,7969,11953,8959,7637,4525,5957,10901,8843,9018,8473,8291,10529,9018,5520,7994,11638,10809,10713,6421,7683,7465,8566,10836,8210,4033,8554,9955,6477,11677,7687,5319,5227,4357,6876,4313,10370,10634,11874,7244,8466,4728,4077,10672,7083,5570,7639,4720,6264,9792,7289,10049,7165,8991,7209,8293,6445,5676,5865,7716,4892,10619,11033,5006,10882,4258,4586,9072,10777,7619,4695,4346,5013,7165,5242,8115,7927,6029,4233,5456,4579,10650,9410,6227,4073,11095,7550,5658,5469,6211,4058,9152,7972,4709,11481,6204,11525,10740,10400,5923,7079,8672,5888,4123,6567,6088,8530,8256,10210,6754,6734,11500,6812,4482,11233,11947,10477,11249,6604,5993,9094,11439,4567,7769,7216,6039,4605,9592,8880,6809,8269,10025,5441,6330,5980,7360,5067,4378,7736,8053,11822,5853,5402,6139,7265,7272,9363,4929,4836,8167,4738,5682,5006,10919,11178,8017,10720,8200,8701,10978,6438,9748,9637,7060,6998,7646,11842,5687,5743,8679,7517,9384,8603,11935,9313,6443,4567,4212,6653,8262,9233,11988,4662,4453,8167,7262,4013,5253,7027,7372,6375,5902,10956,7961,9138,7406,10837,10929,4790,8330,10154,8359,9980,10319,7789,10382,6877,6600,11706,11981,11257,5537,10790,9315,8799,4393,8107,11965,8283,7861,5235,6201,9535,9301,4558,11616,4270,8755,8882,6660,9313,8390,10165,5199
"185",4650,5543,7059,11449,10104,5553,10288,11273,11197,9634,6151,5437,10009,10281,9049,9187,9400,6272,7110,8866,9318,9224,10873,11003,8994,5381,10521,6604,9578,5932,4928,7776,4486,6245,11034,6233,4384,4475,9973,10566,10065,5246,5287,4034,7022,8021,4753,8559,6842,4912,10799,8807,10458,9332,7018,7989,7506,4629,9610,6028,10548,5904,5667,11006,7009,8440,9313,7243,11106,10155,6882,5681,9229,11236,10366,5754,5581,11858,9110,4591,8100,4337,7460,8639,6918,5258,9074,6377,8919,7510,4821,8228,10806,5972,6143,5273,11881,5100,8545,9804,5779,9966,5244,11567,8592,8310,11615,10750,11489,4204,9711,11311,8976,11784,4797,7320,5512,4971,8435,11588,5309,7987,7515,7438,10171,4041,5815,7420,4418,10298,10774,7952,11281,6811,6439,9215,7894,4582,4727,4849,9418,10899,10978,7059,6809,8634,6214,9306,8695,11762,7190,8394,7407,4650,10803,7247,9900,5188,9156,8082,7419,11701,10316,4560,4398,4553,4533,4684,5584,10202,11854,9241,8311,7231,7503,6987,8651,9345,8377,11156,7085,5859,10795,10323,7396,5111,6954,5419,9671,10372,6781,4487,10188,11870,4591,9027,5380,5603,6701,9538,5681,6345,7182,6107,8643,10225,9124,5117,9560,11021,6963,11446,8599,9772,6748,8142,8844,5039,5208,6844,7653,6910,9394,11919,8713,9771,5369,10771,6991,8471,8619,9554,5155,5276,10996,9272,6942,4402,9305,7355,4153,10967,11638,10481,6951,8895,9544,5848,9553,10907
"186",10675,6014,8450,10024,7575,9760,6034,10027,4556,10805,6921,9874,5786,11036,7601,7196,11323,9333,4214,10407,11971,7077,9310,8622,11458,10819,9992,11372,4283,11033,9247,9836,5862,4168,5446,8673,9319,8179,7270,10942,10614,10885,10215,11273,11536,6038,9716,10596,9012,10273,9664,7559,11245,6848,11093,9121,10382,5430,4313,5919,10305,7344,4466,11948,10858,9063,5783,10573,5523,5038,4396,7489,9379,11828,11931,7499,9760,5404,10307,6455,9178,8691,7462,6360,9204,4608,6176,10010,7397,5719,4520,11760,4647,4208,4736,6422,8589,6962,6245,4614,8214,11871,11835,11534,9200,7814,6112,7355,4027,9492,9179,10126,5870,6481,4871,11987,7510,6355,5245,10070,4491,11586,6130,11064,11498,4151,7961,7384,8552,11055,4756,5709,5819,8197,10267,7746,10641,9127,11052,8450,6913,11737,8116,7969,4338,8130,8667,4881,4799,6770,9971,10521,8244,10841,7204,9336,5769,6752,10363,7309,6883,9092,9548,8121,11997,4354,5535,7089,10024,7131,7827,11967,9653,9571,11231,11687,4558,8745,8637,9510,10727,8347,11224,8678,11979,4268,11710,7488,10337,11380,8904,10698,5322,8249,7371,5598,9095,7005,10962,4388,11091,4579,9329,10399,6069,9284,8256,5579,5124,8995,5391,5129,9189,7505,9602,7593,10392,7254,9358,4054,10010,9255,4332,7642,5187,11545,6723,8410,5539,5988,5368,4997,6203,8494,9861,4606,7249,6295,11436,6434,10626,7286,5285,7521,5944,4008,4303,4154,11515,8989
"187",4163,9505,10433,7524,11638,5183,6939,10616,9836,6034,9830,4660,8209,10206,9578,4507,10689,11629,7777,5883,8696,9672,10067,5411,7829,6154,11053,5536,6123,8236,9244,11538,8982,10415,5176,4363,6059,7361,10732,10883,9357,9679,6863,9086,11410,4540,10655,8940,10789,11673,10358,8788,5120,7126,4914,6874,11002,7073,5149,10750,7830,10491,10023,10712,10841,10258,5955,4395,8792,9896,6471,7813,5576,6952,7032,8774,6714,9699,10619,8527,7302,6111,6216,6646,7688,9747,11128,6291,10245,10525,10249,6250,6248,5394,9887,9707,9269,8524,11951,10358,7104,11198,6640,8996,5764,4903,6378,4664,4225,5361,5805,11600,4353,6413,8232,7758,10785,7854,7964,8305,6289,10552,7217,10638,8567,5472,6988,6175,7600,9468,6741,5525,4807,5455,5295,7424,11941,7547,4854,11098,8982,5826,11793,4045,6024,9821,11318,11839,7646,9624,6404,10409,9751,10543,4494,9216,5081,4405,4951,10807,11742,11668,9168,4916,5227,11487,11407,6404,10463,7951,11061,9595,10636,9748,8025,11966,7777,10480,7298,9695,5500,6866,7935,4055,9667,6712,11457,7061,6007,4198,10395,8659,9231,4427,6695,10026,9441,9369,9035,10154,8021,10897,9802,7086,7172,8983,4988,4756,8343,9726,4309,9517,7872,7189,10661,8438,9507,8247,7316,9234,7491,4513,11370,8671,11011,5266,5253,4601,9720,6936,11466,10939,7990,11872,5264,6897,8307,5172,5535,5012,7909,11667,6257,10476,5016,7065,6352,6659,8832,5000
"188",7533,10517,10824,11799,6176,9606,10458,5419,10994,11629,4025,4630,5798,8288,8408,6195,4383,10655,8024,10278,11714,11948,6832,10909,10036,7314,5782,5791,10346,5586,11703,4176,7952,4993,8999,8464,10654,8927,10228,5380,7758,5698,4350,6878,11820,8896,4685,7396,6022,5013,7601,9803,9289,10606,6396,9630,5484,6622,11937,8159,4836,5632,4932,11925,11252,11775,6520,7551,7111,6119,10223,8242,7519,6470,10161,5840,4393,8483,9800,5659,11488,5574,10847,5844,9114,5370,11071,9332,8392,10469,11923,6815,11688,11059,10405,6146,4057,4052,6592,6598,7102,5217,7688,8606,6645,4994,5105,5736,10462,7970,4846,5077,5262,5529,5906,9345,7214,7698,11747,11863,8710,10147,6851,8922,4824,9620,5899,4717,4734,10224,8586,10947,4516,6272,4936,4321,7286,11635,6908,4178,8168,9205,10316,9921,11101,10213,11866,4843,5036,11997,11984,8908,5307,8857,11073,7841,11764,9127,7038,8507,8477,5448,7872,10313,11632,7094,4314,8450,11671,4562,7288,5316,7112,11540,7238,8088,4134,7121,10387,7321,4060,11481,6227,7993,11284,10243,5243,10949,9957,7461,9631,6421,4217,4886,4838,10120,7157,6396,10239,7328,7552,9594,6032,11963,4906,6976,7755,11473,5063,4400,7434,9859,8122,11795,10432,11701,5018,4481,6541,8734,7572,11829,6049,7067,6092,6597,4248,9000,10681,11502,10900,10056,8374,5209,8736,4253,4564,7257,5719,4112,11383,9199,11408,7182,7824,7274,9260,9105,8076,8350
"189",9585,5820,8780,11556,7496,6958,10024,8216,8217,6127,4925,4982,6629,9909,11150,8945,11499,5188,7995,8501,5045,8909,9056,10718,11565,4173,8075,5275,11030,10710,9702,7186,11470,6713,6046,10697,11513,10780,9153,8290,10376,7387,4184,8950,7157,8125,5984,4745,5171,8152,10432,6750,7926,8193,6441,6323,9363,5608,11345,9767,6299,10442,6377,8134,8938,5917,10785,8424,5606,7302,7844,5990,4952,8723,5374,5313,5349,6777,9712,11251,7615,6055,4404,6995,10874,10440,10958,5780,11939,10135,11177,7086,10440,4568,11847,9665,7991,4472,4887,5086,11633,11832,9232,6873,9316,10308,9499,8160,5042,4540,9507,9058,11299,5102,4196,7774,10990,6087,8894,5773,6849,10966,5093,7582,6472,8626,7653,8226,10509,4656,6902,5369,4662,11457,10016,10034,5488,8765,7174,4611,10417,11742,9718,7302,11709,6283,9690,6013,10644,9775,4037,7826,7779,5873,9687,4404,10126,4338,4022,5983,5712,4196,7897,5947,9413,11079,6351,9944,6986,7044,10238,9924,6588,7743,6249,7655,5004,6517,7528,10281,6010,9108,10581,10159,8837,10661,6432,5488,11216,7552,11007,11059,7700,11388,10289,4298,5685,7086,8280,10964,6991,4315,11881,8442,8096,9986,7168,5385,11930,6655,6561,8659,8648,11412,7567,10049,10272,11662,7406,4837,10133,8965,9490,7886,7465,7435,4811,4299,7299,5734,8759,4160,11795,7045,5579,5064,10017,5540,8504,9564,7004,10542,9710,11621,10068,7871,5192,6825,9391,7296
"190",4841,6551,4883,10927,10634,7503,5389,7663,5294,6605,8719,8684,7868,4199,11261,6486,5337,8230,5666,11162,4618,5306,11411,11996,4334,4784,6202,8465,5562,5865,4171,8652,10281,9604,8486,9266,8658,10793,4615,10141,5230,5905,8286,11953,9840,11243,7058,7556,8693,8726,8582,5438,5555,11193,4650,10163,4416,10400,7895,9628,7630,6585,8402,11398,5609,11058,10117,10279,6405,6386,8604,7641,5640,9845,7912,6344,4242,6640,6498,4892,11582,10402,8031,7265,11675,5110,9456,5024,8909,9095,5848,5399,9224,5039,5810,9986,5400,5749,5595,4096,5963,9125,5473,5778,5927,7775,10466,6358,8451,10548,6113,7591,11645,9750,6394,6749,8711,9723,8784,5639,4672,11027,5692,9364,7358,4998,9640,8526,7936,6299,11633,8811,10672,8935,11240,7005,9345,11636,4227,7961,6598,10307,7377,7782,6403,7420,4772,8638,6749,6802,11489,8999,5236,5935,9015,6339,9473,5855,9161,7099,5186,9150,7843,11753,9084,11309,7199,7594,9848,4958,9629,5171,6406,6870,4337,8842,6681,9443,8439,5273,10637,10857,10985,6400,7405,10216,8847,7526,11335,8368,9053,4236,8353,11169,4409,4945,8281,11463,4944,9602,4111,11015,5824,4496,4207,4332,7051,7730,6786,11623,8512,7764,8405,5051,10463,8548,10790,5432,8012,8541,6129,4793,9006,11366,4514,5716,10208,5684,6526,4840,9118,7614,4855,6950,9545,11604,8387,8288,5799,9890,11505,6712,8605,7627,11599,6982,11811,4104,5358,4003
"191",10888,4528,5011,10672,9015,8562,11962,11439,11032,8372,8050,8991,8432,5548,10475,4360,9645,9131,8710,6730,11313,4464,9077,4300,7717,5920,4150,10992,4935,4785,4059,9720,7535,11908,6678,6757,6844,7125,6944,6103,11401,6626,7716,11570,7065,5106,9466,5830,7680,9909,10448,9462,10313,11294,10532,7182,5024,11073,10037,7907,10107,7401,6976,9268,5570,11146,5554,5112,10766,8398,8815,6771,7853,5600,7446,11574,4235,7227,8384,5125,7357,8609,6882,10610,4871,11882,11688,10737,11599,11833,4118,9205,7189,8168,11561,10687,6105,4547,4726,8490,9177,8888,4631,9146,11266,5044,8032,11002,4428,4237,4932,8023,6517,9040,7506,4897,11236,9475,8712,8388,8841,4083,7108,10705,5328,6965,7118,4399,8448,11284,11781,5318,4264,7175,4669,6181,10935,9840,9908,7551,7276,5616,7842,8087,7105,4947,6981,7597,6367,7088,7259,11344,8218,11549,5719,6140,4147,8182,6878,6115,10017,8921,9093,7260,7928,5641,7033,11220,6955,5856,5387,7430,8462,8128,9362,11364,5503,9747,10424,8442,6924,4177,8825,10994,4037,10641,6938,6122,6546,4737,5814,11783,10321,11260,10436,7690,9115,5266,9764,7326,11552,6545,9194,4170,9606,5645,9804,9804,10124,4807,4946,4909,11047,9054,10404,8503,4469,7363,7768,8987,4338,11658,9524,11240,10014,8878,8831,8622,4834,7795,7871,7335,8628,6258,11921,6370,5285,4609,6673,11320,5286,10087,7868,9122,6091,10521,11586,10519,7527,11632
"192",10480,6101,6768,6824,6767,6167,4034,11727,9129,6096,7779,11986,6569,7665,4550,8437,5634,6974,4320,10972,9921,6147,5474,7286,6713,7960,8413,11673,11437,11915,10326,11994,5499,6551,9272,5424,8679,11944,5187,8817,4511,7953,9426,6881,11911,9846,10693,11913,9406,5351,9275,9399,6679,4141,4766,6090,4354,7682,4628,8411,4593,8106,8243,11476,10026,11955,5138,6606,8094,10868,7907,8281,4622,11831,8126,8852,5174,7755,10567,8911,8374,4268,6147,6717,5426,10693,5167,11901,10743,8597,5342,4016,11880,7515,9034,7875,7663,6181,7911,10498,10271,10937,11294,9994,10618,10446,11870,5172,4018,5858,6197,11888,10193,10535,9701,5634,9909,11929,7164,11276,6411,5364,10599,4729,5608,6169,4290,6503,5096,8900,9715,7024,4252,8769,4487,8984,10118,11792,11966,4885,10362,6672,8455,4924,7030,8265,10663,5334,10979,4816,10673,10945,9570,7081,6252,8523,11071,8338,8267,4993,7557,8469,7784,11828,11146,8702,9034,7431,5446,8202,9522,4271,7815,7596,11597,11061,10107,9480,7739,11410,9822,7347,7858,4846,7696,6401,9364,7014,5922,9239,9179,8059,9852,10210,9205,10091,4305,6291,4655,9138,5050,7249,10130,6984,6845,4581,8951,4680,4500,10405,9551,8763,6297,4930,4203,5026,6191,6875,11559,5251,6280,4692,10906,6432,4118,9371,8700,5172,11414,11454,10646,7130,4336,6488,9848,10071,9591,11359,5155,11844,9409,7857,5153,7961,5440,9531,7455,10242,10089,8830
"193",4218,6015,8442,11872,11415,5990,7840,7766,6742,7473,5335,10493,6479,7939,9505,9208,4511,8259,8252,4044,11905,9646,4566,5678,8277,10886,4850,7733,8894,4615,9768,10001,8125,11170,4740,8410,7977,7647,7883,10847,11093,6899,7968,4656,11891,10127,5023,7700,10790,5189,10621,11034,11123,9657,4533,11180,7506,9470,7703,5147,9411,9287,10521,9464,4857,6644,8541,9130,7575,6991,6181,11623,11536,4687,6134,9043,8681,9254,9022,7080,5144,4681,6054,4421,9804,9226,11802,11014,11516,4534,11187,8342,7845,10055,4405,6573,9582,8081,9693,11987,8836,11838,10926,9537,4423,6437,6953,11272,10407,8020,4020,5442,6270,10711,7565,10330,8550,11143,8158,6739,10254,9454,11643,4945,5992,9367,6904,4224,7283,11698,9942,10757,7182,6644,5241,11485,11120,5838,7783,11659,5161,4560,10150,6865,4079,11205,6912,9057,7124,5593,6480,5240,4307,10046,4698,10909,11238,10476,6926,6873,4015,10729,11077,7638,6180,8508,10146,7284,10960,11824,8567,5303,9272,5045,6823,4053,8458,5325,6187,6985,4046,8641,4949,4292,4349,4640,4851,11679,11549,10142,4700,10118,9291,8665,11746,11768,5901,8892,5479,7174,7751,8252,9522,4211,8187,5135,7194,6479,9801,7902,4015,5446,8661,7037,8023,4607,10219,9694,7263,8721,10875,5993,6570,9821,10788,8635,6361,5329,7116,5849,5472,9296,8231,6044,10433,4226,11129,5868,5901,6853,9398,9634,8063,9394,11049,5599,7415,11486,11412,9321
"194",8598,6369,10472,9773,5305,11326,4190,9227,10295,6730,4263,9182,4785,8770,11104,8296,11152,10328,10999,11086,4781,5243,9893,7017,6257,6517,4325,7222,4224,7096,4240,10010,4930,8203,8670,4218,9538,5378,7423,10964,5607,7633,9524,8608,11302,8181,4344,8238,6739,4260,4593,10277,11603,10878,10972,7627,11586,9038,8041,7250,5118,11226,5778,9965,9744,8819,10601,6906,8792,7953,8549,11354,10836,5933,7102,11824,10003,8373,8372,11028,4872,7935,11558,6347,11953,4834,5950,9604,9142,11001,9481,11490,11425,11732,11631,6140,7879,5748,8693,11509,5177,7687,7177,8696,8180,6213,6146,7676,6607,8016,4440,11531,7771,4620,7714,5355,11599,8377,7802,7262,7442,5164,5358,9924,11442,10651,4004,9839,4690,10825,10059,4820,7687,5713,5955,7472,10925,9746,7329,5148,4807,7423,10406,5153,11255,5732,10962,6000,9289,10970,6590,7134,11062,4386,11791,9047,6201,11349,10491,8243,11052,8636,5354,6140,9997,4476,7333,10277,9791,11407,4434,10989,5115,9530,4802,11902,4320,6914,10688,6676,9662,11500,4520,11212,11321,4254,8288,4332,11770,9165,10580,4590,5074,6993,9610,6326,11579,5993,10454,11636,7490,8002,6753,9017,6393,11302,11940,5782,10489,7611,7319,5221,8477,6889,5131,6473,11052,6810,6310,6923,5051,5792,6552,6692,5354,11384,11744,9632,11577,5728,9727,11059,11293,6995,11964,6081,8756,9453,9631,5746,6427,10040,9040,5068,5544,6327,9193,5418,5563,7135
"195",7004,9081,9921,10929,4378,6965,7602,11185,11795,10775,5005,10668,11335,4675,9717,5052,10996,8666,11871,11309,11045,5664,5924,10052,5348,11003,6610,5387,5472,10114,7208,7159,5185,11067,9318,4812,9075,5880,11061,8724,10995,7947,4661,7350,10093,9925,11234,5002,9682,4264,8271,7852,5723,11564,10253,11332,11104,10348,11318,9728,5453,4138,6245,11300,11440,11605,9219,10647,5476,7928,6409,6652,5620,9115,4412,11807,8545,4733,4873,10952,5028,5261,5377,6944,4174,4458,4253,8275,5327,10534,5326,11085,11587,9591,7959,11083,8194,4253,8317,4778,7151,8000,8899,7627,4053,11102,6207,7941,9850,10939,6088,6536,8080,10582,8035,6402,9856,11903,9914,11275,4860,7662,11507,4804,8051,9176,6736,11238,7991,9396,8008,7948,9871,9878,10334,8424,10774,10540,8551,4516,4230,6819,11257,8304,5752,7623,4304,6586,6220,4425,11920,4993,5503,11092,8727,4974,10682,9911,7031,6520,7665,8123,7708,4721,7320,8031,5705,9712,6549,11167,10220,11412,9597,7483,8587,8405,6108,8135,10797,5719,4570,5741,6973,10591,11577,10657,10473,5885,10552,8551,6085,4120,10158,9273,5488,4380,9878,10507,11090,10870,7373,5325,4853,10525,5423,4872,10492,6305,11070,10567,10884,4273,10759,8383,4093,5111,11921,8161,6143,5741,6371,6477,7839,4075,4899,4834,10031,4875,10753,4547,5490,4524,11073,11900,10076,7991,8505,6291,11202,6329,6228,7177,7500,6138,8403,6511,9864,7546,10991,4247
"196",9012,10152,11683,5101,10764,6228,4791,11600,9684,10905,5209,10632,4322,10284,7418,8373,8874,9921,5758,7594,9184,10411,8807,10835,9206,5880,9748,7935,10301,10551,4155,9531,5214,8213,9978,10912,7114,8707,8526,4234,4311,4881,6750,4344,5776,10449,9288,6031,6574,7318,8440,9756,6322,4144,9882,5143,11123,8306,4493,10574,5867,8601,4116,11467,7487,7664,10399,4477,11185,11115,10481,9514,7506,10094,7318,5591,6426,8782,6242,6538,5037,9826,9518,4789,7507,8031,11133,5199,6305,9987,5470,7651,4042,4088,8122,8380,4941,9809,4266,10796,11717,6852,11131,9708,6161,11674,9589,10646,4802,4853,8123,9368,7245,8686,5468,10163,8451,6565,8389,11181,11502,4129,8895,9933,7120,6716,5236,10448,11990,9411,8247,4234,4343,8667,11872,5435,6989,7664,7413,9553,7557,11353,5828,6891,6099,9019,4225,10056,9421,9440,11962,11944,10133,11543,10411,9641,4669,5743,11926,11765,5353,5716,8637,11328,9460,8110,6865,11105,9763,11066,4533,4917,4176,8228,9866,4707,11544,6780,4500,7179,8533,6447,7164,8751,4364,7436,4454,9726,6378,6587,4256,10030,6763,8945,8413,8569,10003,11059,6175,8146,9053,6002,11428,8963,9621,10101,4536,8512,5222,6633,11887,11006,5681,5047,11207,11694,7568,11972,5396,4175,9464,8951,11331,4959,10362,4628,8360,5099,6485,7538,8620,5485,4305,5207,6494,5184,11067,9369,9045,9907,4920,11752,8794,4707,6061,8998,6732,11418,8754,6906
"197",7254,6681,5977,8285,7819,11641,6981,9694,7043,8127,6775,9425,5273,9634,9639,9184,10449,9654,6566,11173,8250,5711,6792,10369,8892,5642,7286,6014,8993,8928,9355,7068,11612,6367,9152,5208,6100,9211,6599,10242,9543,5495,6705,8971,4402,11549,11035,10245,6710,10665,9395,8390,5722,4197,9096,9878,7566,9569,8604,4261,5318,4015,10428,7163,8678,9606,10480,6777,4477,11249,5608,11039,5452,5256,10719,9665,7636,9248,5010,11708,8889,7035,6497,4595,11359,8870,10629,6804,5653,6816,11921,5611,4876,8110,8274,6866,8728,10189,11059,7997,9338,9988,11943,11155,4770,11049,8581,6317,9744,10957,9099,7925,11014,8302,5361,6133,4570,9216,6447,6535,4947,6975,7097,5980,6506,11420,10516,5560,4012,9677,6162,6384,9897,5845,5576,10691,10868,7607,9340,8657,11476,9189,9273,5453,6301,6066,9560,4688,7489,9467,6537,9660,9221,7025,7481,6789,5400,11727,6971,8736,9889,4990,10021,4910,8491,11232,5517,5834,7401,7476,10310,11473,9015,11135,5288,4967,10337,9840,10670,8551,11457,8818,10819,6199,11054,8407,8925,9050,6899,9701,11350,11124,10073,10078,9945,11481,9334,5849,8876,7301,6738,4182,8693,7244,8394,7733,5906,11200,6692,10965,9162,6670,11334,5056,5926,9363,11313,6559,7149,9900,11909,4151,11345,7840,4758,9957,5253,11531,7359,10686,8104,11908,9199,5389,4016,11929,4240,6711,11728,4712,9971,6022,8615,10511,11614,6351,9621,11678,9502,5908
"198",6703,7115,7770,7711,9556,4026,11709,4089,8992,9480,10392,4028,11219,10512,5997,9547,9188,9995,5712,9748,8726,9426,4140,4022,10920,11152,4260,8034,8462,11376,10482,8767,11731,11406,7230,9977,8555,9515,7406,6636,8244,4570,4357,7915,11031,7035,5294,5765,6230,7418,4786,7282,4402,4050,8770,10240,5749,6829,7795,10428,4786,8926,7620,5373,8426,8989,8531,5142,6671,11151,7905,6389,8176,11233,11442,8990,10977,10393,6527,7980,4443,10258,8055,8111,10105,8240,7616,4238,11782,5690,5662,9412,4298,11047,7854,8397,4595,5491,4302,8764,11791,6811,8832,6097,5221,9631,7496,11429,5054,10906,5185,4684,4302,11779,6082,7650,5657,7337,7959,6192,5187,6130,5993,4101,8843,10027,7434,5102,10400,8013,4685,8706,9443,10459,5612,5987,6495,8156,4115,5180,10633,7688,6936,8367,5604,5347,5748,10310,8839,10935,10329,7035,10506,6956,8094,11144,7620,8064,5492,11461,5601,9264,10932,6286,11643,11051,4559,4710,11805,6476,4558,9350,6647,6423,5157,7620,11772,10773,11500,5511,9675,10527,7734,6740,8681,5729,11954,9793,9774,7862,10813,6781,9249,7935,6166,11168,11208,7289,10514,11562,7377,5139,6559,6940,6975,5573,8514,10288,11879,8529,11198,10094,4959,6098,7539,9610,6952,8349,5961,5081,4440,6385,6860,11625,10808,7538,5412,7223,8443,5759,10026,4418,5103,4673,10266,8048,5936,8540,6514,6969,11949,10871,4111,10409,4572,4871,5582,10614,4759,9112
"199",6747,9583,6624,7027,7410,5102,10372,9520,11755,7141,8645,6931,4114,10915,9926,4312,8030,7138,6234,7686,5556,8549,10503,10700,10174,7780,10729,6437,7737,5385,4647,10543,4629,9711,9164,6675,6662,11915,9459,6642,6615,8769,7812,9627,5153,5399,10341,4378,11286,7180,8666,5021,11817,8960,10084,7691,5299,9926,11930,8597,6815,4545,4095,10414,5482,6655,5748,11257,11183,9589,11346,6830,6501,6745,8379,5907,10105,5328,8537,10686,11309,10357,4950,4229,9807,4831,9225,10224,11685,7141,9654,4040,5224,10620,4505,9167,11751,5680,4149,5255,5055,10469,8438,10482,10405,8523,5423,11059,6079,10714,11626,11443,5263,10456,10115,6327,4201,10629,11733,6097,10251,8200,9525,7766,8194,6482,5097,11960,7029,5481,6479,7557,4512,10864,11443,10987,11667,9677,8102,9987,9066,5324,9051,7685,8238,11578,6569,6533,6431,7656,5347,9785,9974,6524,4236,5755,8547,4122,9853,6651,6530,9856,8242,6184,9027,5558,10418,5641,6313,6615,6923,6907,6297,7934,11580,8233,4456,11557,10199,9497,5159,9112,5018,8659,8363,10649,9712,5455,4600,7893,9423,10858,8187,11497,10207,11331,7086,10805,6358,10214,5666,11921,10369,6129,9383,5308,9799,4501,10018,8439,8376,10605,5801,6103,6473,4850,9622,4595,10741,4329,4058,10644,9846,9348,4921,9256,10012,11414,7521,4856,10471,7049,9778,10646,7941,10501,6350,11777,10906,11378,5078,10330,7507,4715,11714,4854,11691,9444,9193,10048
