"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99","100","101","102","103","104","105","106","107","108","109","110","111","112","113","114","115","116","117","118","119","120","121","122","123","124","125","126","127","128","129","130","131","132","133","134","135","136","137","138","139","140","141","142","143","144","145","146","147","148","149","150","151","152","153","154","155","156","157","158","159","160","161","162","163","164","165","166","167","168","169","170","171","172","173","174","175","176","177","178","179","180","181","182","183","184","185","186","187","188","189","190","191","192","193","194","195","196","197","198","199","200","201","202","203","204","205","206","207","208","209","210","211","212","213","214","215","216","217","218","219","220","221","222","223","224","225","226","227","228","229","230","231","232","233","234","235","236","237","238","239","240","241","242","243","244","245","246","247","248","249","250"
"209",8988,12606,10646,9683,10489,15000,5013,7650,5582,10257,10969,7580,8271,12233,12807,9530,14865,8508,6055,11204,5774,14201,13890,11183,8995,12252,8630,10062,9372,6558,14093,13932,14657,11354,8602,6597,10929,9965,13603,11701,7809,10104,14224,13942,10869,12235,14099,7073,13733,5195,7231,8745,9738,8353,7166,8980,12572,11037,10930,6465,7985,8305,9202,8684,13471,8631,12325,7685,6221,6060,5947,5072,6267,12017,5249,12161,8940,11780,6155,14462,13389,8695,13532,9913,11496,10815,13057,13763,6044,9197,14859,11039,13361,13466,11609,6307,8435,8605,6021,11985,10522,11484,6139,7420,9692,9846,5107,6491,7775,8147,13564,5735,13913,5193,11403,10581,11524,12481,9501,7344,5464,14125,13173,9187,6001,13230,8137,8296,10100,9345,11633,10447,8202,12562,7658,11039,12719,6914,12161,7135,6947,12704,8252,8362,7350,6513,6602,6387,6462,5292,7824,13418,9648,5073,11401,14463,12268,6662,13724,13845,12455,8790,12093,5133,14925,8896,7005,10107,12330,10473,9388,5881,5865,9632,13631,12121,14648,11886,8256,12816,9112,14346,5038,14942,9360,7626,12713,7119,9691,7154,11165,7679,8215,9247,6165,13295,14246,8178,6913,13930,13648,11931,14750,6646,7637,5260,12628,5487,6404,14977,13276,9068,10047,13071,13337,9550,12579,10751,5792,12571,7265,9188,10494,14498,5027,11026,9644,8431,7021,13713,14721,7344,14403,8855,6834,7703,14743,11460,8905,14470,10727,14864,11519,7497,8255,6385,11183,14364,14054,9978
"210",11807,10313,8134,8727,11151,12686,13639,5292,13174,7333,10727,5725,6368,7427,11390,12611,8581,12286,6249,7976,7692,13089,8634,11206,11847,14046,9898,10793,11721,12043,5202,7210,12315,10900,10084,14849,11653,5776,10129,9040,10622,13652,9318,5172,6305,12253,10889,12306,12214,5441,14406,5129,11119,12511,6421,13085,5432,13754,13030,8136,13316,13257,14728,13941,8319,7165,10678,11041,8112,12536,13667,8311,9977,14157,5005,14778,6427,6449,6410,6639,7888,10215,7303,5483,12814,13790,13971,12915,7587,7978,7633,12618,14631,8598,5048,13320,8656,11904,10282,14329,11470,10020,9764,11221,6966,8900,13292,5322,14155,10276,5533,6342,12175,13976,5132,5820,7194,12079,14460,13595,7624,14498,10051,6371,13726,13861,8208,14525,9836,11282,10925,7956,13748,10161,8595,14615,14688,11078,6260,9384,14065,8720,9652,13258,10366,12708,11960,7128,12657,6152,10978,8920,8822,10245,13882,8497,14960,6839,12635,11288,6465,6463,9582,10819,11414,6571,13164,7028,14923,10720,11784,12511,13552,5277,9439,13359,10322,7478,6753,6589,10952,7989,13682,6826,6281,10677,5046,10011,8318,12051,6618,11243,13964,5611,6365,5902,12240,8916,12690,5047,6764,9205,5797,5423,10042,7587,9102,5895,5604,6851,12447,11184,10240,5647,12320,11086,11819,10356,12531,6256,5058,10712,7124,5141,14857,14636,14696,5067,8501,11551,10088,9169,13144,10909,7953,5164,11025,8642,7554,7053,9438,8876,14653,12594,13361,14770,6516,14296,10738,7602
"211",9289,10148,11281,13718,12643,13429,9584,6392,13157,5062,13120,5117,11524,5297,12971,14003,10589,7032,5562,11440,12166,7555,13422,8297,5197,13897,12422,10120,7676,14894,8309,7984,10601,11303,11869,7337,9056,6894,11342,7636,10308,14622,5388,12721,14983,6032,10125,10582,9677,12579,6833,14174,12893,6655,5946,6512,10619,13053,12114,7394,11952,10003,9387,9771,10745,13033,11884,14928,7136,10239,7164,12684,10460,13485,8182,10434,10765,8267,12538,11579,12098,8837,11823,13380,12261,9578,13404,11936,12809,6688,5986,14344,5559,11807,6561,7111,6568,13133,5894,9567,10866,11371,13826,8768,12150,6340,8118,6350,5622,7352,5915,9273,13946,7727,12121,7494,11299,8567,7164,12518,13221,14220,11933,10202,13829,11594,10477,13846,8975,5443,14466,7866,5170,7752,9633,13332,6689,6448,8808,7203,5682,11949,10137,6191,10405,10845,11718,5560,12077,12289,11549,14587,6808,13610,8940,11249,8000,12592,11122,10611,8146,8998,8397,9834,13043,9367,6721,6556,12902,6660,12011,7374,11967,5929,5311,9246,7922,13705,12037,13849,9026,10994,12249,12351,5913,9080,14606,13081,9559,12831,9223,5636,12517,11980,12669,12674,9973,12130,8138,7060,5840,14902,14975,11067,11774,11650,13844,7394,13174,13185,13454,9691,9631,6240,12541,12263,6701,5952,14212,7855,5704,10742,7101,7641,5725,8802,12749,7080,9100,6987,7459,5825,11052,7735,12889,6341,14184,14954,10315,11814,9951,11599,14360,10057,12698,7787,14183,5644,5445,13697
"212",14640,13263,5201,9718,9543,7037,11023,13694,14927,9105,13692,13855,9259,8795,9180,10185,6987,6751,12073,12915,7364,11606,12406,9929,13396,14255,6062,12161,12194,12478,8639,13958,5001,5811,6683,9707,5805,9689,6452,12545,5471,5313,7511,8249,13316,10195,6824,10675,7621,8816,5523,6884,12800,7064,6818,13406,7264,10575,6225,6290,5267,9413,11836,12283,7825,12292,6714,10501,5880,6085,8781,12350,6562,9858,11471,10135,6302,13565,13160,5068,14640,7962,10689,11387,6037,13088,9823,9267,13494,13752,10823,8261,5263,13425,10838,12181,11311,13676,11902,10343,6098,11293,6610,6227,14570,11080,13305,14546,6473,14435,13799,9511,11317,7092,10315,8417,10303,9542,14556,13617,9050,7702,10217,10073,8238,10663,12960,11746,10402,13773,10491,5121,6971,5240,14593,14174,12083,10857,14346,7507,10656,10555,9573,13965,14322,14962,5776,14695,6900,6535,13188,6120,10147,14585,9272,13989,10629,11739,7159,9579,14446,14710,8049,12631,10701,14335,5165,11955,11097,7440,6740,10028,11002,8270,13648,6254,12999,13369,6628,6332,8922,9352,5455,11447,12990,13700,5821,8480,9743,7800,13060,13448,10939,13034,8551,5660,11822,6418,13455,6674,13059,13771,13541,6034,9490,8982,5556,13783,8267,11377,5414,8215,7165,12216,7939,8910,14569,9565,5277,6680,6292,10374,8088,6705,5189,9939,7105,14606,8071,9115,11092,11847,9164,9202,12551,8129,13002,10606,8101,6543,12593,9529,14969,13230,7185,5591,10753,13644,9451,12506
"213",5088,6391,9300,8184,14095,14096,7382,12606,13076,7875,9878,8756,8455,10103,14140,12093,12245,5529,14639,9612,9888,12820,12654,8061,10069,12923,12399,14264,12817,8072,9979,5734,10117,14086,9314,11967,13175,7200,5669,14860,14050,8228,12820,5143,10389,14805,6116,8622,13141,8140,9206,6554,9315,9164,10552,8860,14533,12440,9320,11470,8933,10090,10378,11736,5832,8759,8595,9394,6987,7151,12894,13007,14698,8230,5279,8218,13593,14179,5550,10720,13531,8598,7094,14745,11545,12176,10480,5818,6789,11469,12137,7789,8524,5455,7873,9039,9168,8166,9120,9488,11926,6886,10283,13893,7419,5820,5977,8487,9232,10809,8412,8622,13948,12825,8988,14753,9213,8419,9797,11709,6401,14922,9427,6624,14077,6551,7074,9982,9971,14253,7160,13195,5454,8264,13855,5833,14314,12052,6221,6386,11219,8811,12854,12030,14663,13305,12787,12750,11876,10723,7370,5758,8754,14029,8588,10423,12813,10882,5487,10797,9330,9184,6177,13593,5727,12195,11355,11308,8667,5264,7143,13779,8933,12243,12052,9465,14707,6828,7760,13876,6296,8506,13837,7387,11545,5456,6943,14976,14837,13899,10523,10885,13498,12170,14001,8871,9883,9507,10147,12822,14742,10060,12454,12335,13251,13758,5268,12294,10541,11641,14485,5576,5087,10521,10755,12422,12861,8161,6060,12721,13072,14969,9982,12818,14766,12551,6071,8328,7721,12589,11699,13482,13411,14063,12147,14381,5840,14229,5237,6594,11518,8676,10871,8239,11513,9063,5324,5198,14539,8654
"214",10428,10234,6201,11347,13334,9248,10044,12045,9491,14268,10128,10166,6225,9222,6360,13227,9150,7934,12834,13980,8127,7552,10143,11278,8911,13898,13327,9554,11628,14158,10982,7072,5069,14397,12475,14915,14839,8540,12125,14542,11147,9103,11342,10233,6940,5130,5029,14789,13313,8014,8381,9022,6069,12341,7686,7768,13568,10072,10423,7335,12070,14032,14721,8181,5348,6090,10958,5751,6296,7516,7624,7393,5678,14948,14553,14487,12765,11002,13381,6048,14878,11234,9064,8361,8946,9335,7993,10070,8877,10636,11625,8562,5507,5477,14026,10815,8712,7952,8013,13604,14031,5246,9961,7403,12980,12162,5984,10047,9579,14347,10620,7907,12597,6072,5788,6700,14843,13254,7157,13611,14098,13888,13126,11074,6913,12368,11816,8847,5533,12124,9165,9063,10262,6900,5451,8830,8887,13356,7222,10952,10058,13049,13756,10829,7752,6813,14963,6695,7624,9650,12594,7713,14653,12995,8403,8777,11171,11056,9170,11737,8073,10941,7456,7063,11793,5865,7688,6544,8818,9644,12398,7216,11266,9710,14515,12159,11151,9444,9211,9648,8168,14558,9403,10174,13536,8061,14956,14931,13080,10811,13972,8290,13549,7160,14912,7439,11031,7762,5981,5049,11122,9486,11263,9590,14181,11170,12610,9987,8902,8108,8642,13695,13200,12299,10594,5350,6007,8476,13445,6223,6780,8162,13086,9636,7653,5431,12693,8044,6526,10742,10904,10204,11163,13931,12627,9778,7069,13955,12915,14581,10496,7172,12613,6125,5102,11258,11655,7695,8748,8277
"215",6645,14163,11785,9139,10160,12152,13854,6204,6463,12457,7336,10797,14248,12519,10101,13429,14871,9980,13615,6593,7836,13181,6335,12857,11976,14992,13015,7459,5034,9024,10641,12616,8550,10796,8358,9629,8206,10284,14324,6563,10157,7765,12281,14538,7327,12929,10567,9351,9077,6973,12660,13918,7003,7669,13342,11515,12394,13355,9642,10240,6467,5709,5729,6908,13266,11834,10896,5945,10153,13119,5854,11755,9915,7772,10435,9566,5174,8146,14644,13663,13479,12969,11210,14093,7023,13655,7601,6281,6904,14713,11898,11709,6253,13260,13985,13858,14111,13059,11281,6089,12984,7984,12918,9054,13814,5442,11658,5323,5740,7447,13158,11018,12147,5892,12123,12465,14590,9821,5136,8349,5413,9101,8073,11819,7220,14310,12951,11656,6747,6568,12402,13662,12849,9918,5944,6703,11176,12382,7552,14902,10900,10499,14190,8123,6474,14219,7822,11616,9077,13702,10979,12016,11079,9012,8682,8352,10160,10029,6334,13039,5631,8896,6431,10214,11951,14502,6989,14381,13202,7583,8555,12131,5213,14797,8569,12414,7427,9825,8848,12444,9475,9693,10725,10345,14632,14569,6644,14056,13709,6402,10917,13517,14547,14305,11289,9040,5842,12739,5657,13216,7016,9709,10997,5307,10914,13902,5477,6758,13572,6938,11884,6159,14331,6183,13470,10162,14601,9665,11353,5986,11844,10329,12826,8261,6413,8456,13419,8165,12505,5990,12017,13616,11202,11683,6345,5189,5047,6435,12188,10363,11072,7937,7747,12907,13031,6394,8351,6498,6627,14457
"216",8030,8681,7427,12982,12477,13803,6361,6657,8920,5368,6868,9935,6864,14804,9549,5418,5281,8883,12403,14185,10318,5966,9296,10041,7820,7662,8444,7509,14030,5683,11332,11112,6754,6355,11714,6446,10164,14703,9852,12101,11164,5881,8181,6474,6671,5419,5647,6884,6354,7382,5901,11304,6356,14015,6094,13759,8557,6573,5298,11944,5609,6748,12703,13751,12346,6853,7333,11171,7672,11790,9605,14105,11440,14148,7616,10324,6414,9068,9067,13549,12991,11055,8260,11204,6826,5923,14551,7189,10131,14536,13053,11898,12285,6692,5805,14601,9179,9290,12367,9749,9420,14444,7554,11440,8824,11921,9041,11728,5225,5611,14866,5171,6870,5212,14863,10705,10383,6259,6684,7578,5303,9796,13853,11976,10941,12230,9603,9092,8877,11665,13837,9411,9425,5979,13205,10198,12228,6452,11096,8165,7269,5432,6021,9100,10969,10000,13604,6302,11362,11692,5380,14403,6228,10167,10044,9526,14264,14205,8702,14938,10512,7483,11541,8188,14882,5586,10485,9284,5524,6422,10722,11722,5389,6653,10852,5515,10786,14149,14319,6425,14913,14223,7061,10830,8443,5514,8390,13801,11380,6328,6173,10027,12181,6149,6408,9183,6519,11508,9387,6159,14481,5715,5942,9686,13863,5250,8327,7438,5546,12920,6220,10043,11626,7172,8771,9404,8330,14748,14969,6721,13057,13445,12085,7923,14816,13882,6048,14502,14728,7418,7859,13896,12042,14041,6554,6285,6746,9299,11194,10077,10125,8262,13845,10712,6063,13980,13623,9158,11850,12876
"217",12115,12095,9849,12068,14765,7084,11766,13908,8280,10111,8046,5881,14586,12497,8429,12431,11847,5102,8922,12539,9126,5697,12720,9927,13217,8065,6057,8675,11631,5541,10269,6637,9589,14834,5152,14364,12071,12622,14979,10245,8398,6383,6181,12109,9142,11681,11706,6921,9251,9313,11163,8938,7281,11861,6481,14528,10671,5632,5717,6168,10076,10337,6088,8638,8083,5612,5308,9291,8195,5178,14006,14319,13474,7543,12139,14425,5581,7364,11055,5672,8230,10520,7717,6039,7018,5357,13448,6002,14840,12583,13362,13614,14567,6755,13286,9797,8720,6158,12343,13520,10656,11823,7297,10614,10836,7038,10025,11919,13283,9251,14733,8500,14905,14407,6837,14231,10313,10977,14923,14008,9668,5349,10803,5144,9428,7717,12444,5188,12158,13664,6319,8480,14978,5314,6351,11637,12770,8530,9875,13894,11489,13802,8931,13300,11417,10743,7056,6354,12937,9322,13017,10477,14393,14256,5190,11830,11073,7109,14344,13441,10235,8647,8187,11024,8817,5340,5327,12635,7700,13244,9434,9712,8750,10156,14128,7009,7651,10860,7210,5697,13923,7362,12064,13446,7457,12335,7470,8879,9856,13279,12031,10047,9881,6780,9954,10170,9268,13036,8084,10014,13842,7192,13601,10846,7273,10313,12325,14111,6525,11960,5048,11344,10685,10672,11553,7443,12370,14312,13130,13807,6245,6468,9454,7106,9317,8134,7905,8576,9389,14003,12137,9869,6610,10769,13645,12576,9103,11190,7550,9198,5536,11313,11189,13317,5379,5413,14109,5587,8874,5379
"218",8399,12431,6040,12378,6818,5692,9029,14584,10696,13379,6475,9411,6852,12682,7463,8666,13872,13264,10968,5503,13250,10886,13556,13787,12131,8115,9736,12981,10420,12183,7225,9868,11786,11681,8511,6474,9053,12997,11997,14450,9657,7270,5043,7000,7801,8857,5114,14971,5964,10751,11108,11532,14158,9215,13260,14132,6113,8378,5443,6428,5756,14570,14876,13587,9401,13260,14993,10361,13848,7139,13887,9608,13873,13502,7751,12287,10282,12825,9893,5943,14809,12228,6871,7158,7964,8550,13245,10851,10453,9889,5568,14028,14989,10487,7073,9166,9295,9719,11976,7960,14844,6016,11584,14824,6424,11991,10088,9406,9336,8774,14004,7854,9789,10716,5169,8358,12144,9494,14384,10772,14449,12540,9751,10535,11403,9467,9152,5589,8047,6524,9700,13714,13702,12339,11404,10742,7795,12430,5602,11116,7296,5390,11687,9581,14754,12632,9106,13197,14778,13325,11447,7447,5945,10110,11033,8993,6780,5805,5444,9050,7337,14784,11326,8113,5298,12428,8014,7158,10582,11336,13196,7135,10136,9903,10864,6295,6394,12105,8059,11806,6734,12748,6289,5350,10265,7046,11201,5013,10705,9860,13606,11365,5306,14246,10732,12441,12778,7591,6450,12272,5579,14102,6204,6920,13214,8444,5554,8709,10444,13397,12826,8417,11843,5295,10623,8694,7007,7168,11893,7968,8814,5442,8007,6012,12631,10145,8477,11908,10534,14083,12163,9727,9631,7791,11029,5806,10221,12324,12731,14927,10708,13036,5527,11079,9917,6373,11703,8832,10727,5758
"219",12002,14424,9425,7196,9774,9924,14732,12321,14198,10963,12557,5838,9410,14220,10834,8769,7899,12863,9816,14485,10630,7121,7420,7216,6866,12944,13305,7469,10006,6118,14177,10285,12922,6409,12078,7889,12218,13959,12844,7912,5812,12951,11419,6527,10660,6637,9887,7940,13614,12589,11191,14146,5331,5380,7569,7206,12904,6972,13944,9602,7884,5636,14439,12880,12402,8150,9241,13329,9682,11103,10925,12436,12437,13319,14156,12373,7671,14419,10595,8148,5380,13215,7966,8807,13212,6330,5482,11317,14468,14511,5155,10955,9008,7569,10233,11476,12118,11134,11871,6798,13821,13177,12995,8650,13659,9829,8526,7739,10580,5254,7196,13028,12496,13470,11898,9395,7076,13319,8497,13543,11611,13269,13468,8501,13603,8690,8788,8922,9098,11556,9012,8581,5262,5115,11155,9054,7910,6171,7731,11444,6376,14264,11253,11520,8300,13114,10580,10951,9619,13117,10179,9177,8021,8038,6452,13807,14065,9614,6764,14232,5365,11935,11280,10578,8418,6242,7311,13386,7956,10332,10376,12020,7258,13971,6451,8603,13666,5810,11321,6985,9891,10587,8180,5297,6961,12266,11802,7067,13896,8552,8278,13984,13534,8007,6570,7955,8858,14614,5392,7927,13109,6867,12589,12414,9825,10399,8339,11590,5916,6713,12755,8245,11173,5716,11698,9459,7910,5890,7566,12273,12036,6543,9638,6882,8828,13495,14153,11040,5196,14161,9754,8637,11020,5300,5700,9807,11566,10827,13458,7709,7155,5189,9202,5340,14638,8021,9204,6035,13385,5975
"220",9485,11909,11003,11473,12404,7453,8248,5300,9086,5387,11154,8240,7621,14989,14212,5590,11746,10222,9647,11799,10685,12390,11047,12379,14908,12332,9039,6760,8104,10037,11237,10316,11646,5242,7693,5757,7748,12736,7970,8941,10424,5404,8655,13055,6609,12780,8484,7708,12126,14441,6412,13361,10879,11903,12596,7724,8332,8346,14919,14674,10351,10164,9210,11362,13175,7229,6499,8952,8277,14275,9380,13503,14688,9115,12015,8126,9059,12743,11565,7258,9902,14168,10032,7797,9026,9543,8735,14518,8539,13512,6002,9428,5265,6997,8098,5787,13149,8356,12284,13446,6962,14681,13711,11680,9959,12245,10803,12458,11191,8098,8989,6326,10291,11226,6954,5162,7752,6802,13245,7740,5113,7002,10908,6648,12024,9141,14411,14064,6552,10916,8756,5842,12469,13324,10810,8433,8079,5345,10078,8035,14686,14858,9306,12512,12749,11087,5313,7728,9307,5155,8417,9289,11985,11759,10042,7341,5631,6192,11741,14708,7748,9204,5238,9405,6882,10442,10305,5010,13681,14793,6315,5185,12609,10863,13501,8542,8232,12637,11366,7345,8587,9741,8064,6795,9583,12909,14127,13212,11297,10722,5164,8644,6770,5374,9712,5473,14569,14448,9730,13617,11117,13476,9342,12478,11975,12609,7024,8500,12113,5298,9389,11503,5508,11673,5053,8120,5982,14022,13083,5572,7161,13098,7142,14707,13281,5067,12350,9183,12223,6454,12090,7784,5625,7968,9345,11714,11778,14032,8414,13845,6773,5221,13920,5656,8778,14936,9541,12143,14103,6517
"221",13378,5929,9541,6183,12204,14748,9307,12792,11317,6847,11842,5126,5233,11908,8459,5485,9326,8371,6846,13209,14901,9714,9166,14990,5716,14566,7741,5086,13851,10367,10687,7871,7702,5531,8276,12108,7496,13783,9471,10992,13605,13111,14414,13278,7511,9858,10100,14342,6998,8291,6012,8287,9777,12982,5880,14086,6888,6048,5876,7164,6388,11785,10012,11615,10615,13690,5866,6293,7735,14378,12515,13408,6093,10239,11912,8184,12659,10823,6839,11446,6929,7430,11698,14710,9342,14819,12695,13875,9364,8402,7718,7582,14334,14282,10434,10773,6474,12615,13590,9225,8197,10242,10423,7192,6612,9195,6710,13392,12415,5488,12551,11147,5597,7399,7324,9387,8190,13263,9875,10303,11508,7133,10317,5912,6345,13633,7905,5770,7951,11131,8001,11016,10888,13519,12284,8319,11406,9614,9032,11525,6857,11037,6602,11729,9028,11343,13656,5901,12175,12153,10594,8728,10796,5545,8591,6244,7750,14054,6595,7405,13680,11559,9161,8432,11000,9076,8411,6215,11201,8977,9105,12460,13483,14395,5075,14642,6575,6848,12769,8863,14065,9101,14301,12092,5537,10451,6973,7194,10198,7512,13155,7118,14100,8466,7467,14905,10198,6441,6203,5184,6778,11374,7641,14895,14251,13347,6546,10912,6711,8527,11037,5501,12165,9629,7624,10294,9694,7648,13686,13056,5019,8823,6278,12808,14482,7445,10130,12048,11906,7157,6193,6868,12152,11664,8689,8756,9962,14424,5525,14731,7772,14419,9752,5322,13143,5176,9057,14408,9722,8201
"222",11705,6920,12157,5221,14498,6456,11732,12719,11490,12381,7628,9191,10089,11456,7390,14825,9329,13497,7864,6670,10526,6359,7845,11822,7282,13900,5691,12603,11983,7136,7420,13849,10367,11555,8823,13824,9094,5719,7801,6379,13700,9631,9051,14120,10266,8515,13897,6508,5750,12991,10845,12801,7071,5895,5798,11819,9407,13217,10289,12417,6534,9268,8356,11456,11928,11022,7952,7972,5718,12184,13141,11204,12934,7882,6141,13614,14078,12721,14941,13768,7595,5499,5252,9924,11207,10673,5773,12558,9601,13107,7554,9958,9511,5866,9630,14256,9778,9206,13226,12207,13138,6466,5692,12481,10779,6500,11359,6362,7551,7081,10057,12755,11682,7203,7763,5985,5584,5859,7884,10333,7589,14696,13163,10437,13759,5829,6061,10185,13791,9092,13733,14634,12496,9287,12513,5829,12732,5484,7327,11504,9030,9585,8835,9542,10101,10847,10694,8729,10487,5473,5534,5742,14755,11163,10441,13362,11478,9714,9501,13844,5330,10330,13212,8126,5548,14574,6544,10286,9931,11404,9209,13157,5911,13993,10025,13412,7451,5814,5336,9268,14587,8654,9455,8779,10411,12141,12802,11150,10383,5282,13327,14477,11556,14490,13325,8921,9891,11948,11436,9876,7080,13580,14380,8124,5507,7207,7387,11602,9762,13275,9497,13825,9960,14261,14078,7269,13793,7624,12881,7358,7543,5340,9333,14553,8235,9788,14386,10200,7484,5900,8041,12213,8966,12419,6201,10558,13371,5906,7113,10908,14734,6681,12151,11967,10419,7551,8817,11724,9111,11482
"223",5025,11193,6258,5196,8528,11024,13258,10131,12016,5570,9873,13641,13574,7269,10021,5342,13792,7270,14436,7801,11316,13557,8028,7495,7820,5196,5238,13199,5317,10559,13624,14576,10553,9455,8339,7177,5358,10193,5145,8979,9447,14570,9888,11387,8575,9495,7680,7561,7727,8432,9790,13346,10314,11637,10460,14320,7836,8769,6093,8241,12741,10234,7898,12104,6222,5527,9144,7041,6299,7830,5448,5105,14124,8613,14534,6149,8083,5201,5797,12556,7804,8138,5446,14820,8855,13800,13960,13368,14245,9855,12624,14046,5029,5790,6954,8444,12289,8207,8972,7429,7390,8123,12446,7175,10093,12814,6374,9287,10373,9459,12135,6465,14361,12286,12979,7129,14970,11055,7724,11645,14387,6306,11455,9776,14400,9574,6160,12949,11901,7484,5440,12722,7478,6997,10292,8084,5514,11655,12623,14730,12498,12462,10600,10840,13814,10214,12926,13731,8482,9875,6308,9509,12884,9446,8235,7476,11263,8990,5403,5039,8044,8429,8987,11634,6232,12012,12141,8159,14861,6154,8508,13043,7292,10815,12903,12062,10667,9512,14892,5588,8453,9052,13957,6298,9492,5086,6124,8048,12282,10415,11922,11825,5413,5593,8771,13385,12739,10361,11153,10127,12680,10800,12558,12060,8448,8631,5193,7711,12458,7421,7939,10795,11710,6528,13118,7242,11311,9202,11425,13255,14445,11037,12278,5418,13061,5406,11158,10788,5781,11942,12292,8847,10710,5073,14080,5237,11031,8225,10509,13136,12358,6183,13879,7680,7929,10954,9090,13000,5942,8915
"224",9748,11358,5919,5128,11497,6803,14213,6058,14305,12741,7657,14059,8224,11684,11932,13136,11053,11317,10889,11535,10203,11911,7053,14195,12707,7637,8340,12874,10040,9696,8160,13249,12161,8844,5528,5212,6469,13546,9941,9795,13791,12747,11943,7448,11019,7340,7670,6694,6422,13538,13377,13758,5352,11380,12170,7123,5031,9116,9561,5822,6646,8324,12710,7816,10104,14066,12079,5966,13861,10967,8271,14038,14015,14843,5744,9630,5120,10470,10542,8913,13547,14980,5419,13036,8427,7884,7453,5281,10142,9981,10495,7092,6418,14651,12208,7158,10195,9416,10643,7864,14237,11575,13780,7335,8172,11510,7543,6808,5200,14469,8705,7875,10316,11175,9425,9001,13681,9134,12208,13541,5438,6628,6405,7444,13645,14263,10571,5358,13853,12050,10875,7584,14824,10804,11257,8617,6084,6108,7134,5691,14511,9735,10888,8799,11537,12567,13594,9467,9811,14561,12365,7788,5167,9968,9544,11989,9188,14463,8579,14471,14076,8254,9600,8855,14971,13869,5830,14318,13288,13585,14044,14377,11844,6915,7293,6583,5609,8776,13984,5649,13794,12978,5504,10844,7796,12759,9819,10007,13033,8018,11992,9432,8724,8060,14505,14368,7923,9802,9969,7191,14072,11518,11387,10010,13161,10820,6866,13646,13439,14346,5012,10595,8073,5055,12865,9976,11828,13609,12080,14392,9558,6053,8614,5804,11306,11338,10512,10711,12407,14554,6385,13468,10068,5281,10327,8369,12583,6393,11545,9972,8704,13206,6023,13759,8967,6232,9040,10179,8605,12023
"225",14621,12512,6789,11469,6491,6581,12050,8330,14162,14847,13339,8134,9413,13596,12767,7860,10935,10569,7093,9596,8443,9991,12690,5082,9841,14497,12493,13409,12625,10077,6322,6447,14049,11258,12284,8479,8178,9779,8239,7400,10561,14147,10159,6286,8154,5565,7138,9363,9766,12569,6010,7790,10153,6093,14615,12253,13918,14692,9376,11638,11357,5542,6664,7138,7923,7650,9926,7946,7361,12980,9986,8101,11378,5951,14472,12618,7895,8956,10905,14767,5505,8038,13399,7713,12976,7715,14571,13933,6884,10049,6458,7910,14247,12928,14290,11687,13581,7397,11930,13829,12347,6829,12283,13337,8172,10131,13625,6387,14718,6350,6859,14129,5625,13487,12050,13820,13327,8280,11700,5768,11913,12831,12729,13390,5570,11837,10404,12801,12707,9892,12544,13342,14188,10007,9402,5385,9151,5955,13549,6827,14206,9986,6012,9738,5142,10434,6436,8057,11712,5266,6293,6851,10256,6728,8906,8950,9563,11980,13783,10859,13351,8423,11507,7573,8094,11821,5278,12862,8324,12223,11400,11907,5450,12010,8669,10501,13587,7548,5846,13800,9621,9198,11754,5348,10994,8585,14562,13806,9856,14065,13578,8671,10384,6123,7965,12897,10423,13861,8595,5910,14973,13266,12654,14585,6782,7638,10529,9550,6774,8065,9984,14815,11751,7659,11820,6770,11080,5812,9218,11573,10265,10072,9697,12408,8500,5150,7267,11090,12933,5975,12923,5324,12267,6123,14055,11536,9715,6407,14803,7170,12668,14803,8129,11942,13876,12925,11327,12390,11124,13423
